,group_name,post,date
61,vestinsk,"В Новокуйбышевске борются с последствиями непогоды 
 
В связи с погодными условиями на дорогах, тротуарах, во дворах сегодня идёт уборка снега. 
 
На территории Новокуйбышевска от МБУ «Благоустройство» выведены 65 дворников и 14 единиц спецтехники, от ООО «Новоградсервис» - 67 и 11, АО «ЖУК» - 24 и 8, ООО ""МИРТ"" - 21 и 1, ООО «Победановасервис» - 10 и 2. 
 
По ночам на этой неделе на автодорогах работало 4-7 единиц техники.

•Наши социальные сети• 
📤Телеграм https://t.me/novokuybishevsk 
 
📤ВКонтакте https://vk.com/vestinsk 
 
#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702731289
62,vestinsk,"Утренний Новокуйбышевск❤

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702713093
63,vestinsk,"❄️❄️☃️По прогнозам Приволжского УГМС в эти выходные уже потеплеет. 
Холодный антициклон сдает свои позиции и отступает на восток. На смену ему приходит более теплая и влажная воздушная масса с Атлантики.

В субботу, 16 декабря, отголоски циклонического вихря, названный немецкими метеорологами «Ваня» затронет и Самарскую область.

Ожидается выпадение снега. Температурный фон повысится.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702710952
64,vestinsk,"В Самарской области ГИБДД проведут широкомасштабные профилактические рейды

В предвыходные и выходные дни, сотрудники Госавтоинспекции проводят широкомастшабные рейдовые мероприятия, направленные на предупреждение дорожно-транспортных происшествий. 
 
В ходе мероприятий госавтоинспекторы особое внимание уделят предупреждению и пресечению правонарушений, являющихся причинами автоаварий, на выявление грубых правонарушений – управление транспортным средством в состоянии опьянения и выезд на полосу, предназначенную для встречного движения. 
 
Региональная Госавтоинспекция призывает водителей̆ к ответственности и дисциплине на дороге! Соблюдайте установленные нормы и правила. Помните, легкомысленное отношение к Правилам дорожного движения рано или поздно приводит к трагедии.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702664400
65,vestinsk,"Может кто-то потерял? Хаски находится в парке уже несколько дней, то лежит, то сидит возле дороги, постоянно вынюхивая следы и не уходит с этого места. Может сорвался, а может просто выкинули его? Помогаю информационно, если бы не кошка (очень агрессивная к собакам) взяла бы на передержку. Ищем хозяев если потерялся, либо новых хозяев🥺🥺🥺 Буду очень благодарна за репосты и лайки.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702662584
66,vestinsk,"Почти 1,5 миллиона выманили у жителей Новокуйбышевска мошенники
Только за минувшую неделю пятерых жителей города обманули на крупные суммы.

Как сообщают полицейские, за минувшую неделю произошло несколько случаев мошенничества, под разными предлогами жителей лишили 1 миллиона 285 тысяч рублей в общей сложности.

Двух пожилых женщин заставили заплатить за якобы лечение близкого, попавшего в ДТП, еще две женщины оформили пресекали оформление кредита.

Полиция в очередной раз предупреждает: чтобы не стать жертвой мошенников, следуйте не очень сложным правилам: 
 
при телефонном звонке от имени якобы родственников и сообщении о трудной ситуации следует дозвониться до родных и близких, о которых идёт речь, выяснить подробности случившегося, а не переводить и не отдавать деньги незнакомым людям; 
 
перезвонить (а лучше всего подойти) в любое отделение банка, от имени которого пришло сообщение о проблемах обслуживания по расчётному счёту/карте, и решить все возникшие вопросы. Можно также позвонить своим близким, которые хорошо разбираются в современных технологиях, рассказать о поступившем сообщении и спросить совета. 
 
Следует запомнить: ни один банк не будет просить владельца карты совершать какие-либо действия по телефону или сообщать реквизиты карты; 
 
Не сообщать незнакомым людям (как при личном контакте, так и по телефону или интернет-переписке) данные о себе, своих близких, родственниках, банковских картах, то есть любую конфиденциальную (личную) информацию.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702659373
67,vestinsk,"Анонимно. 
После многочисленных жалоб по поводу маршрута 429, они вообще ходить перестали?😂 уже какой день утром в 7 утра их не дождаться. Их больше не будет? Или как они ездят то?

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702650600
68,vestinsk,"Узнали место?

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702648943
69,vestinsk,"❄️⛸️А мы напоминаем, что уже завтра 16 декабря на стадионе Нефтяник состоится открытие массового катания на коньках.
Начало в 15.00.

Приглашаем всех любителей активного отдыха на коньках.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702642500
70,vestinsk,"❄❄❄

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702640700
71,vestinsk,"На внука почетного гражданина Новокуйбышевска завели четвертое уголовное дело 

Четвёртое уголовное дело возбуждено на Эдуарда Шарлота — за уничтожение официального документа. Теперь музыканту грозит в общей сложности семь лет колонии. Всё — из-за видоса, на котором он сжигает свой российский паспорт.

Еще одно дело на Эдуарда Шарлота возбудили за то, что он публично сжёг свой паспорт гражданина РФ и выложил это в Сеть. Максимальное наказание — год лишения свободы (ранее ему уже грозило шесть лет). На этом же видео, кстати, он публично просит киевский режим предоставить ему украинское гражданство.

Ранее на него завели три уголовных дела.

Сейчас Эдуард находится в самарском СИЗО — минимум до 24 января.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702638495
72,vestinsk,"Владимир Путин на прямой линии ответил на вопрос из Самарской области 

Президент Владимир Путин сегодня в ходе прямой линии ответил на вопрос из Самарской области. 

""В Самарской области вакцины от кори, краснухи и паротита нет больше четырех месяцев"", - зачитал вопрос ведущий. 
 
Напомним, что на отсутствие вакцин в поликлиниках Новокуйбышевска в том числе жаловались жители еще в июне. 

Глава государства пояснил, что проблема носит общефедеральный характер. Дело в том, что сырьем для производства вакцины против кори является куриное яйцо. Нужного качества и количества яйца сейчас в стране не хватает. 
 
""Все решения приняты, и в ближайшее время проблема будет решена"", - заверил президент. 
 
Он также привел данные о том, что раз в четыре года наблюдается всплеск заболеваемости корью. Наблюдающийся сейчас рост заболеваемости, по его словам, также связан в том числе с переездом в страну большого числа переселенцев с Украины, где работа по вакцинации не велась должным образом.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702632000
73,vestinsk,"Дед Мороз и Снегурочка зажгли огни Новогодней ёлочки!

Артисты театра ""Время тайн"" и Дворца культуры устроили первый праздник на 72-м квартале.
Жители встретили героев теплыми апплодисментами и танцами!

Дети и их родители закружили в хороводе главных волшебников и все вместе зажгли долгожданные огни на елочке!!!

А вы были на празднике? Если да, делитесь своими фотографиями!

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702630200
74,vestinsk,"🎄 Ёлочка, гори!

Дед Мороз со Снегурочкой вместе зажгли огни на ёлочках на Центральной площади и в сквере им.Менделеева, оставив ребятам и их родителям радостные воспоминания и уверенность, что новогоднее чудо всегда есть в нашей жизни.

Весёлые конкурсы, игры и танцы для детей провели артисты театра «Время тайн» и Дворца культуры.

Источник фото: газета “Наше время” и театр “Время тайн”

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702628400
75,vestinsk,"НСК УТРОМ ❤

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702626682
76,vestinsk,"Дорогие друзья!

Уже в эти выходные состоится III-я выставка-пристройство бездомных животных проекта [club200696256|«Доброхвост»]! 

Приглашаем вас в ТРК СитиПарк  16 и 17 декабря (суббота и воскресенье), город Новокуйбышевск, проспект Победы 1Ж, 1-й этаж (центральный холл рядом с Белкой и УПалыча).

Время проведения выставки с 12:00 до 18:00.

Все животные отдаются бесплатно!
Для того, чтобы забрать питомца, необходимо пройти собеседование с сотрудником приюта (или куратором) и нужен паспорт (для заполнения договора).

🐱 Все животные участники проекта Доброхвост - собаки и кошки от волонтёров и из приютов Новокуйбышевска и Самары – привиты, стерилизованы (по возрасту), с ветпаспортом.

Если Вы пока не готовы взять кошку или собаку, можете помочь приютам и кураторам. Нам всегда нужны корма для кошек и собак, крупы, домики, лежанки, одноразовые пеленки, игрушки, пледы, подстилки, хозтовары. Мы и наши питомцы очень ждём вас!

Партнёры проекта в Новокуйбышевске:
компания [club223625703|ООО ""ЭнергоВольтМонтаж""]  и [club46823215|кафе ""Компот""] 

Основатель социального проекта ""Доброхвост"" –  [club37186579|Приют для животных ""Надежда"" | Самара] 

Куратор и руководитель проекта в Новокуйбышевске:
Депутат Думы VII-го созыва г.о. Новокуйбышевск
[id9312287|Владислав Александрович Савинкин] 

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702575000
77,vestinsk,"Зимняя морозная красота✨

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702565400
78,vestinsk,"💫Курсанты ДЮВСШ ""Отчизна"" изготовили окопные свечи для наших бойцов

 За 2 урока, под руководством педагогов, ребятам удалось сделать 50 свечей. Сейчас, в минусовые температуры, свечи особенно необходимы нашим участникам спецоперации. 

Курсанты делают их из старых консервных банок, для фитилей используют гофрокартон, а источник тепла - парафин. 

Внести свой вклад в общее дело может каждый курсант школы. Для этого необходимо принести чистые банки из под консервов, парафин или воск без цвета и запаха. И уже на следующей неделе, в преддверии Нового года, с помощью волонтеров, в составе гуманитарного конвоя, свечи отправятся за ""ленточку"".

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702563600
79,vestinsk,"В Новокуйбышевске юнармейцы 18 школы стали зрителями «Прямой линии» и большой пресс-конфренции Президента Владимира Путина.

В интервью старшеклассники отметили, что учатся в школе, где патриотическое направление является приоритетным и юнармейцы должны знать заявления   лидера России по разным вопросам внешней и внутренней политики.

•Наши социальные сети•
📤Телеграм https://t.me/novokuybishevsk

📤ВКонтакте https://vk.com/vestinsk

#Новокуйбышевск #НовостиНовокуйбышевска #Город #Nsk #Novokuibyshevsk #Россия #Самара",1702561800
80,pdsl_nsk_woman,"Можно ли где укоротить джинсы?
Где и за сколько?🥲",1703281393
81,pdsl_nsk_woman,"Анонимно
Подскажите, к кому можно обратиться, чтобы поделали массаж с парафином грудному ребёнку?",1703281390
82,pdsl_nsk_woman,Анонимно. Девочки у кого был положительный анализ на хеликобактер пилори? Как лечились?,1703281381
83,pdsl_nsk_woman,Анон. Подскажите пожалуйста кто в новокуйбышевске делает вот такую красоту ? Пасиба заранее жду ссылки,1703281370
84,pdsl_nsk_woman,"Дамы срочно, есть тут фотографы? Завтра надо в 10.30 буквально на пол часа. Цена в лс. Простите что так поздно.",1703281363
85,pdsl_nsk_woman,Анонимно. Где в городе можно распечатать цветные фото 10х15 в срочном порядке в выходные дни?,1703281358
86,pdsl_nsk_woman,"Анонимно. Девочки, кто сможет быстро ушить платье ?) очень надо на размер. И если можно пишите с ценой.
Отпишусь сама. Спасибо)))",1703262779
87,pdsl_nsk_woman,Найдена карта на имя Альбина Неронова. Забрать можно в магазине Умка пр.Победы 22 при предъявлении паспорта.,1703256532
88,pdsl_nsk_woman,"Привет!🤗
Если ты оказался тут, значит ты сделал правильный выбор.
Погнали на шопинг! Наш магазин сумочек гарантирует, что вы будете выглядеть так шикарно, что даже модели будут завидовать! Индивидуальный подход к каждому клиенту,приятные цены и приветливые мы.🔥

✨Цены и способы доставки предоставлены в каждом посте☺️
✨Модели на любой вкус и цвет 🎨
✨Товар предоставлен исключительно живыми фото,не скаченными с интернета и других ресурсов✅
✨Для того чтобы сделать заказ, нужно поставить реакцию 🔥 на понравившуюся модель и написать нам❤️

[club223856602|Just buy it | Store] 
Inst: just_buy_it63

Ждем вас за покупками🥳
С любовью ваш Just Buy It | Store❤️",1703250002
89,pdsl_nsk_woman,Добрый день🌷может у кого то еще есть места на наращивание ресниц? Анонимно,1703246614
90,pdsl_nsk_woman,"Анон.
Здравствуйте,хотела бы найти подработку на выходные,или после техникума,17 лет. Есть предложения?",1703246610
91,pdsl_nsk_woman,У кого нибудь есть свободное место на наращивание ресниц в эти выходные?,1703246606
92,pdsl_nsk_woman,"Как законно освободиться от кредитов в уходящем 2023 году ?

Я [id17552306|Кира Бикмаматова] , юрист по банкротству. Я помогаю начать счастливую жизнь без долгов и кредитов.

Многие жители Самарской области уже списали свои кредиты. 
И это более 1500 людей, которые прошли в нашей компании процедуру банкротства.

За это время я поняла, что нужно нашим клиентам, поэтому для вашего комфорта сделала следущее:

1) Все документы собираю сама по доверенности.
2) Посещаю все судебные заседания самостоятельно.
3) Провожу процедуру максимально быстро за 4-5-6 месяцев.
4) Подаю заявление в суд, не дожидаясь полной оплаты по договору.
5) Нахожусь с вами на связи 24\7.

Банкротство — это возможность для каждого гражданина России избавиться от кредитного бремени и стать свободным и счастливым человеком.

Отзывы о моей работе Вы можете посмотреть здесь: 
https://vk.com/isaev_163?w=app6326142_-146750425 

Запишись на бесплатную консультацию - 8-927-723-00-55

Наши офисы:
👉 Самара, ул. Гагарина, д. 76
👉 Чапаевск, ул. Запорожская, д. 27 
👉 Новокуйбышевск, ул. Сафразьяна, д. 2 

Наша группа 👉 [club146750425|Юридическая фирма Исаев и Партнёры] 

Реклама ИП Бикмаматова К.В. ИНН: 633011171584 erid: 2VtzqxBKBFy",1703242800
93,pdsl_nsk_woman,"Анон
Срочно.
Ищу сиделку, ухаживать за пожилым дедушкой. Круглосуточно. Пишите в комментариях, свяжусь сама.",1703239352
94,pdsl_nsk_woman,"Анонимно. Извините не по теме может быть.
У кого получалось забеременеть после таблетированного аборта?
Был аборт, но никакие спирали не вставлялись.",1703239348
95,pdsl_nsk_woman,Анонимно. Девочки спасайте. Пока была беременная не переносила никаких манипуляций с бровями. Сейчас они уже слишком мохнатые😁 может есть у кого-то место на 24.12 или на 26.12 хотя бы просто на коррекцию?,1703236101
96,pdsl_nsk_woman,"Интересуюсь покупкой Hyundai Getz, можно с вложениями. Рассмотрю также другие варианты.
Пишите в лс",1703236086
97,pdsl_nsk_woman,Всем здравствуйте. Подскажите пожалуйста где у нас в городе есть дискотеки до утра кому за 30. Анонимно.,1703236079
98,pdsl_nsk_woman,"Подскажите пожалуйста, у взрослого сухой душащий кашель прям без остановки 🤦‍♀ что только не пили от сухого кашля коделак Нео, джосет. 2 недели кашля уже что можно принять хотя бы просто успокоить кашель? Анон.",1703231139
99,pdsl_nsk_woman,"Всем доброго дня. Дорогие, подскажите, пожалуйста, действенное успокоительное, чтобы выпила, и легче сразу стало. Мама в последнее время очень переживает, хочется ее нервишки поберечь. Что взять? Анонимно.",1703231108
100,pdsl_nsk_woman,"Анонимно, пожалуйста.
Прошу откликнуться женщин, которые ездили искать родственников в ДНР.Опыт, совет, ваши действия.Извините, что анонимно.Может откликнитесь, поставьте+, я напишу в л/с",1703231094
101,pdsl_nsk_woman,Девочки! Срочно!!! Нужна перевязочная медсестра!!! Откликнитесь кто-нибудь! Или посоветуйте пожалуйста!!! Очень надо!,1703231077
102,pdsl_nsk_woman,,1703228401
103,pdsl_nsk_woman,"Здpавствуйтe ☺️
  Меня зовут Полина, я  сертифициpовaнный мастeр пo мaникюру💅

  👀Девочки нужны модели для портфолио, в качестве модели 600 рублей, время около 2х часов
   
   Приглашаю вac нa кpасивый и качecтвенный мaникюр, в салон 
  Все инструменты стерильны (3 этапа стерилизации, крафт пакет вскрываю при вас) 
    Одноразовые расходники 
    пилку отдаю клиенту (однор), что бы не было сомнения, что она используется дальше;
   апельсиновая палочка (однор)
  Проверенные и качественные материалы;
 Время подбирается индивидуально (если вам необходимо рано утром, в обед или вечером после работы, выходные дни, пишите обязательно найдем удобное для вас время)
  НА СЧЕТ ЗАПИСИ ПИШИТЕ В ЛИЧНЫЕ СООБЩЕНИЯ 👆🏻👆🏻👆🏻",1703221201
104,pdsl_nsk_woman,Анон. Доброй ночи. Предложите коньки женские 37-37рр. Куплю.,1703200914
105,pdsl_nsk_woman,"Анон
Добрый день
Подскажите, где в городе, или неподалёку от (Чапаевск )
Похожую ель?",1703200908
106,pdsl_nsk_woman,Анонимно . как пережить расставание с мужем дети есть родителей нет . поддержки нет . я все понимаю я должна ради детей но в душе боль .,1703200902
107,pdsl_nsk_woman,"Анон
Девочки здравствуйте может кто продает двухъярусную кровать нужно для бабушки и ребёнка 10 лет в пределах 5 000 т. р если есть такие можно сразу с фото и желательно с ценой очень надо! Спасибо Вам большое буду очень благодарна 💕",1703189249
108,pdsl_nsk_woman,Здравствуйте ищу рыжего/черного котёнка (котик) хотелось бы мейн-куна и другие породы рассмотрю. Может кто нибудь отдаёт бесплатно или с ценой. Дочери в подарок на новый год.,1703189243
109,pdsl_nsk_woman,"Анон. Здравствуйте, скажите пожалуйста, в Новокуйбышевске кто нибудь знает, где коптят птицу? ( гусей). Спасибо.",1703177367
110,pdsl_nsk_woman,"Анон.Девочки предложите пожалуйста платье на Новый год.Размер 44-46
Не дорого)",1703177362
111,pdsl_nsk_woman,Подскажите пожалуйста бабушку которая грыжу заговорить может ребёнку))),1703177358
112,pdsl_nsk_woman,"Анонимно. Добрый вечер. Подскажите пожалуйста чем лечиться, насморк не проходит две недели уже, болит нос, закладывает голову и виски. Что делать?",1703177337
113,pdsl_nsk_woman,"Здравствуйте! Нужен репетитор по геометрии 7 класс.  Большая просьба, не писать и не предлагать занятия онлайн.  Только личная встреча в нашем городе.  Посоветуйте, пожалуйста, по личному опыту.  Спасибо.",1703177330
114,pdsl_nsk_woman,"Здравствуйте, Подскажите пожалуйста в Новокуйбышевске Где можно купить сливки для взбивания, или заказать.",1703175707
115,pdsl_nsk_woman,"Здравствуйте, у кого то есть местечко на наращивание ногтей с новогодним дизайном на 23 или 26 число?",1703175704
116,pdsl_nsk_woman,Анон. Скажите пожалуйста у нас в поликлинике ФГДС если платно то сколько стоит примерно и можно одним днём сделать? Или заранее записываться даже если платно?,1703175699
117,pdsl_nsk_woman,"Анонимно 
Кто может взять на фотосессию , с новогодней локацией ( 5 детей и взрослые ) до 3.000 руб. 🙏",1703175695
118,pdsl_nsk_woman,"Анон
Кто может взять на гель лак со снятием?
Сразу с ценой",1703175691
119,pdsl_nsk_woman,"Анон. Добрый вечер! Кто завтра может принять на ресницы 2д ? С опытом, не долго, можно контакты и прайс и какое время.",1703175688
120,pdsl_nsk_woman,"Анон.
Здравствуйте девочки может остались у кого учебники и рабочие тетради за 3й класс ( куплю)
Нужно:
1)-русский язык 2 часть Желтовкая
2)-матиматика 2часть Башмакова
3)-литература 2 часть Кац
4)-английский 2 часть Быкова",1703175684
121,pdsl_nsk_woman,Подскажите пожалуйста кто на этой недели сможет взять на покраску волос? Только проверенных мастеров!!! Анонимно пожалуйста ❄,1703175669
122,pdsl_nsk_woman,"Подобрали сейчас на улице на льду котенка с месяц возрастом , совершенно истощен, кожа и кости, чихает один глаз закрыт и сочится гноем. Завтра надо срочно везти в вет клинику. Будьте добры подскажите где лечат уличных животных , мы недавно переехали в Новокуйбышевск ничего не знаем ещё. Заранее спасибо",1703175664
123,pdsl_nsk_woman,,1703170800
124,pdsl_nsk_woman,"Ищу одногрупников из детского сада ""сказка"" кто себя узнал отпишитесь мне пожалуйста 🙏",1703160667
125,pdsl_nsk_woman,"Анон.Здравствуйте. Нужна коррекция бровей, есть кто выезжает на дом? Хорошо бы было, если завтра (22.12.2023.) до 12.00.",1703160658
126,pdsl_nsk_woman,"Анонимно.Не хочется портить предновогоднее настроение,но задам все же свой вопрос нашим женщинам.Кто-нибудь в своей жизни сталкивался с паническими атаками?Как с этим боролись?",1703160654
127,pdsl_nsk_woman,"Подскажите,адрес ювелирной мастерской,где занимаются ремонтом ,именно украшений из СЕРЕБРА.Сити Парк не предлагать)Спасибо!",1703160648
128,pdsl_nsk_woman,"Анонимно. Подскажите, пожалуйста, кто у нас в городе хорошо делает косметическую процедуру "" мезонити""?",1703160645
129,pdsl_nsk_woman,,1703156400
130,pdsl_nsk_woman,"Анон.
Девочки, может у кого нибудь остались окошечки на ресницы??",1703155983
131,pdsl_nsk_woman,Анон. Скажите где в городе можно купить автопарфюм,1703155980
132,pdsl_nsk_woman,"Здравствуйте, подскажите пожалуйста, может кому нужны модели на брови)
Анон",1703155977
133,pdsl_nsk_woman,"Пельмени, манты, котлеты, вареники, блины, голубцы, перец…У нас Вкусно😋 , Сочно 😋, 💯%Натурально👌Без ГМО 🔥 

Наша цель – дать вам возможность наслаждаться вкусными, свежими и натуральными продуктами без вреда для здоровья🍲
Настоящий домашний вкус – он не оставит Вас равнодушным! 
Заботимся о Вашем здоровье – используем только натуральные продукты
Срочно и вкусно 😋 
- пельмени из натурального мяса свинина-говядина
-пельмени свиные 
- пельмени куриные 
- вареники с картофелем, картофель с грибами, творог
- манты свинина говядина (рубленное мясо)
- голубцы
- перец фаршированный 
- блины (творог; мясо)
У нас вы можете заказать доставку и самовывоз.  
Кушайте нашу продукцию , приготовленную  с любовью! 
Звоните: 8-927-000-28-76

https://vk.com/id816759417",1703148536
134,pdsl_nsk_woman,"Всех с наступающим нг, может кто нибудь захочет обрести друга в новом году, красивый, крупный котик Вася, к лотку приучин, кушает сухой и влажный корм, очень ласковый и красивый, умный и контактный. Буду рада репостам!!! Звонить в любое время 8-937-667-62-16",1703148525
135,pdsl_nsk_woman,"Добрый день.Кто сталкивался с спкя?Посоветуйте хорошего врача репродуктолога,гинеколог-эндокринолог.Идк не предлагать.
Заранее спасибо,анонимно",1703148520
136,pdsl_nsk_woman,Анон. Девочки скиньте ссылку проверенного мастера шугаринг Новокуйбышевск 🙏❤️,1703148514
137,pdsl_nsk_woman,"Добрый день 
Подскажите пожалуйста,кто нибудь делает робот пылесос в Новокуйбышевске ?
Анон",1703148487
138,pdsl_nsk_woman,День добрый) посоветуйте где отдохнуть на новогодних каникулах  пару дней в области?🤔,1703148483
139,pdsl_nsk_woman,"Студия THE LADIES STUFF приглашает Вас к себе в гости🤝

В студии Вы можете получить :

-Наращивание ресниц 
-Ламинирование ресниц
-Оформление бровей 
-Обучение наращивание ресниц и ламинированию ресниц
-Подарочный сертификат на любую услугу 

https://vk.com/vechkutovaelena

С любовью и заботой к Вашему здоровью студия The Ladies stuff🧡",1703145601
140,pdsl_nsk_woman,"Два мастера ногтевого сервиса ищут небольшое помещение для аренды: арендодатели, отпишитесь, пожалуйста, местонахождение и условия. Анонимно. Хорошего дня)",1703138878
141,pdsl_nsk_woman,,1703134801
142,pdsl_nsk_woman,"Дорогие девочки расскажите пожалуйста во сколько ваши детки пошли в детский сад?долго ли привыкали?какой детский сад выбрали?
Интересует ранний возраст.
Анонимно",1703134461
143,pdsl_nsk_woman,"Здравствуйте, кто сможет сделать подобный  бенто торт на 27 число?  
Сразу с ценой пожалуйста🙏🏼 
Анонимно🎄",1703134453
144,pdsl_nsk_woman,"Девушки, кто-нибудь знает, правда, что цинк нужно пить, чтобы кожа была хорошая и молодая? Как часто это нужно делать? Можно ли закрыть потребность организма в цинке едой?",1703134445
145,pdsl_nsk_woman,"Анонимно. Откликнитесь, пожалуйста, те, кто сдаёт квартиру - до 10-12к. Девушка, без семьи и животных, без вредных привычек. Не студентка, рабочая, так что своевременная оплата гарантирована. Без риэлторов",1703134429
146,pdsl_nsk_woman,"Анонимно. 

Девочки , подскажите как бронируете жильё на море? 🌴
Может есть какие-то сервисы?

Посмотрела в вк группы ,нормальных не нашла",1703134413
147,pdsl_nsk_woman,"Студия THE LADIES STUFF приглашает Вас к себе в гости🤝

В студии Вы можете получить :

-Наращивание ресниц 
-Ламинирование ресниц
-Оформление бровей 
-Обучение наращивание ресниц и ламинированию ресниц
-Подарочный сертификат на любую услугу 

https://vk.com/vechkutovaelena

С любовью и заботой к Вашему здоровью студия The Ladies stuff🧡",1703102424
148,pdsl_nsk_woman,"Добрый вечер! 
Дорогие мамочки, подскажите, пожалуйста! Пособия , которые от 8 до 17, приходят за предыдущий месяц или на грядущий? 🙈
В декабре уже получала. Они были за ноябрь или уже декабрьские? 
Анонимно 🙏🏻",1703102418
149,pdsl_nsk_woman,"Анонимно. Добрый вечер! Подскажите, пожалуйста, есть у нас в Нске где обучают боксу/борьбе для взрослых (девушек)?",1703102408
150,pdsl_nsk_woman,"Анонимно.
Нужна няня, которая будет забирать 2х детей из детского сада, в 17ч нужно забрать и посидеть с ними до 20ч.",1703097168
